customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,internet_service,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST-10490,Female,0,Yes,No,64.0,No,DSL,Month-to-month,Yes,Bank transfer,39.12,2478.3,Yes
CUST-10507,Male,0,No,No,35.0,Yes,Fiber optic,Two year,Yes,Credit card,42.51,1508.83,No
CUST-10845,Male,0,Yes,No,48.0,No,DSL,One year,Yes,Credit card,78.88,3786.18,No
CUST-10605,Female,0,Yes,Yes,18.0,Yes,Fiber optic,Two year,Yes,Mailed check,60.73,1095.76,No
CUST-10363,Female,0,No,No,18.0,Yes,Fiber optic,One year,Yes,Bank transfer,56.03,1016.99,No
CUST-10069,Male,0,Yes,No,71.0,Yes,Fiber optic,Two year,No,Mailed check,118.0,8354.36,No
CUST-10548,Female,1,Yes,No,41.0,Yes,DSL,Month-to-month,Yes,Mailed check,93.85,3839.66,Yes
CUST-10160,Female,0,Yes,No,17.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,57.93,1010.78,Yes
CUST-10011,Female,1,No,Yes,56.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,91.41,5135.28,Yes
CUST-10144,Female,0,No,No,5.0,Yes,DSL,One year,No,Bank transfer,79.69,430.73,Yes
CUST-10517,Male,1,No,Yes,41.0,Yes,Fiber optic,Two year,Yes,Mailed check,34.61,1415.94,No
CUST-10427,Female,1,No,No,43.0,Yes,Fiber optic,Two year,No,Electronic check,41.87,1826.18,No
CUST-10639,Female,0,No,Yes,22.0,Yes,No,Month-to-month,Yes,Mailed check,19.48,,No
CUST-10176,Female,1,No,No,54.0,Yes,DSL,Month-to-month,Yes,Bank transfer,81.8,4410.49,Yes
CUST-10440,Female,0,No,No,61.0,Yes,No,One year,N,Mailed check,95.94, 5860.99,No
CUST-10521,Male,0,Yes,No,5.0,Yes,No,Two year,No,Mailed check,55.3,260.45,No
CUST-10872,Male,0,No,Yes,72.0,Yes,DSL,Two year,Yes,Electronic check,19.66,1410.03,No
CUST-10959,Male,0,Yes,No,41.0,Yes,DSL,One year,No,Mailed check,81.08,3333.18,No
CUST-10688,Male,0,No,Yes,51.0,Yes,No,One year,Yes,Bank transfer,21.26,1135.74,No
CUST-10231,Female,0,Yes,No,46.0,No,No,Two year,Yes,Credit card,39.3,1811.51,Yes
CUST-10210,Male,1,No,No,4.0,Yes,No,One year,Yes,Electronic check,61.72,248.95,Yes
CUST-10640,Female,0,No,No,23.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,47.03,1064.2,Yes
CUST-10143,Male,0,No,No,70.0,Yes,DSL,Month-to-month,Yes,Credit card,52.48,3667.02,No
CUST-10753,Female,0,Yes,Yes,0.0,Yes,No,Month-to-month,No,Bank transfer,102.56,0.0,Yes
CUST-10519,Female,0,No,Yes,3.0,Yes,Fiber optic,Two year,Yes,Bank transfer,28.78,60.24,Yes
CUST-10262,Male,0,No,No,17.0,Yes,No,One year,No,Bank transfer,102.41,1722.17,Yes
CUST-10298,Male,0,No,Yes,21.0,Yes,No,One year,Yes,Credit card,18.25,349.16,No
CUST-10766,Female,0,No,No,48.0,Yes,DSL,Month-to-month,Yes,Bank transfer,99.39,4757.08,No
CUST-10428,Male,0,No,No,49.0,Yes,Fiber optic,Two year,Yes,Electronic check,116.34,5703.66,No
CUST-10612,Female,0,No,No,67.0,Yes,Fiber optic,Month-to-month,No,Bank transfer,83.57,5588.5,Yes
CUST-10930,Female,1,No,No,6.0,Yes,Fiber optic,Month-to-month,No,Electronic check,80.27,508.5,Yes
CUST-10939,Female,1,No,Yes,70.0,Yes,DSL,One year,No,Electronic check,113.23,7972.82,No
CUST-10008,Male,0,No,Yes,5.0,Yes,Fiber optic,One year,Yes,Credit card,103.69,527.58,No
CUST-10156,Male,1,No,Yes,6.0,Yes,No,Two year,Yes,Bank transfer,106.88,596.72,No
CUST-10539,Male,0,No,No,10.0,Yes,Fiber optic,Month-to-month,No,Bank transfer,44.22,445.34,No
CUST-10506,Female,1,No,No,69.0,Yes,Fiber optic,One year,No,Bank transfer,76.07,5248.76,No
CUST-10436,female,1,Yes,No,59.0,Yes,Fiber optic,Month-to-month,No,Credit card,60.89,3568.21,No
CUST-10266,Male,0,No,No,50.0,Yes,Fiber optic,Month-to-month,No,Bank transfer,113.28,5703.7,Yes
CUST-10461,Male,0,No,No,32.0,Yes,DSL,Month-to-month,Yes,Bank transfer,84.86,2704.21,Yes
CUST-10576,Female,0,No,No,2.0,Yes,Fiber optic,One year,Yes,Bank transfer,-20.3,55.79,No
CUST-10338,Male,0,No,No,58.0,Yes,DSL,Month-to-month,No,Bank transfer,58.83,3424.04,Yes
CUST-10255,Male,0,Yes,No,9.0,Yes,,One year,Yes,Credit card,38.45,342.32,No
CUST-10805,Female,1,No,Yes,38.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,74.08, 2813.38,Yes
CUST-10973,Male,0,Yes,No,49.0,Yes,DSL,One year,Yes,Credit card,23.77,1186.77,No
CUST-10665,Female,1,Yes,No,1.0,Yes,Fiber optic,One year,Yes,Electronic check,84.97,98.4,Yes
CUST-10560,Female,1,Yes,No,46.0,No,DSL,One year,Yes,Electronic check,49.08,2289.48,No
CUST-10208,Male,0,Yes,Yes,21.0,Yes,DSL,Month-to-month,No,Mailed check,83.01,1771.95,No
CUST-10287,Female,0,Yes,No,4.0,Yes,Fiber optic,Two year,No,Bank transfer,111.32,434.85,No
CUST-10001,Female,1,No,No,60.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,109.57,6604.6,No
CUST-10341,Male,0,Yes,Yes,72.0,Yes,Fiber optic,Month-to-month,No,Credit card,75.79,5440.6,No
CUST-10269,Female,0,No,No,52.0,Yes,Fiber optic,One year,Yes,Electronic check,53.63,2801.54,No
CUST-10265,Female,0,No,Yes,7.0,Yes,DSL,Month-to-month,No,Credit card,116.38, 805.4,Yes
CUST-10815,Female,0,Yes,No,18.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,49.95,913.72,No
CUST-10822,Male,0,No,Yes,72.0,Yes,No,Two year,Yes,Electronic check,83.29, 6012.49,No
CUST-10095,Male,0,No,No,46.0,No,No,One year,Yes,Electronic check,105.61,4893.95,Yes
CUST-10972,Male,0,Yes,Yes,15.0,Yes,No,Two year,Yes,Credit card,102.4,1532.1,No
CUST-10042,Female,0,Yes,No,25.0,Yes,No,One year,No,Bank transfer,103.71,2569.48,No
CUST-10804,Female,0,Yes,Yes,32.0,Yes,DSL,One year,Yes,Credit card,97.76, 3120.17,No
CUST-10242,Male,1,No,No,67.0,Yes,Fiber optic,One year,Yes,Mailed check,119.45,8031.71,No
CUST-10902,Male,1,No,Yes,59.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,97.96,5792.05,No
CUST-10628,Female,0,No,Yes,31.0,Yes,No,Month-to-month,No,Credit card,59.94,1872.35,No
CUST-10045,Female,0,No,Yes,34.0,Yes,DSL,Month-to-month,No,Mailed check,39.35,1304.9,No
CUST-10161,Female,1,No,Yes,16.0,No,No,Month-to-month,No,Mailed check,74.41,1209.64,No
CUST-10727,Male,0,No,Yes,43.0,Yes,DSL,Month-to-month,Yes,Mailed check,54.64,2351.54,No
CUST-10629,Male,1,No,Yes,21.0,No,No,Month-to-month,Yes,Bank transfer,106.2,2239.45,Yes
CUST-10288,Female,0,Yes,Yes,19.0,Yes,DSL,Two year,No,Bank transfer,53.63,1009.12,No
CUST-10589,Female,0,No,No,35.0,Yes,DSL,One year,Yes,Bank transfer,83.02,2910.72,No
CUST-10318,Female,0,Yes,No,34.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,49.19,1675.96,Yes
CUST-10956,Male,0,No,Yes,12.0,Yes,DSL,Month-to-month,No,Mailed check,86.66,1007.22,No
CUST-10575,Male,0,No,No,30.0,Yes,DSL,Month-to-month,Yes,Credit card,71.51,2113.3,No
CUST-10315,Female,1,No,Yes,4.0,Yes,DSL,Two year,Yes,Credit card,73.82,303.69,No
CUST-10892,Female,0,Yes,No,1.0,Yes,No,Month-to-month,Yes,Bank transfer,94.7,95.18,No
CUST-10230,Male,0,No,No,34.0,No,DSL,Month-to-month,No,Credit card,41.55,1420.94,Yes
CUST-10809,Female,1,No,Yes,64.0,Yes,DSL,One year,Yes,Credit card,107.8,6865.05,No
CUST-10698,Male,0,Yes,No,24.0,Yes,Fiber optic,Month-to-month,N,Electronic check,34.86,844.04,No
CUST-10828,female,0,No,No,34.0,Yes,Fiber optic,Month-to-month,yes,Credit card,36.22,1203.78,No
CUST-10711,Female,0,No,Yes,26.0,Yes,DSL,One year,No,Credit card,31.39,801.04,No
CUST-10076,Male,1,Yes,No,22.0,Yes,No,Two year,Yes,Electronic check,18.9,443.75,Yes
CUST-10633,Male,0,No,No,53.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,82.98,4412.92,No
CUST-10978,Male,0,No,No,45.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,91.12,4108.66,Yes
CUST-10247,Male,0,Yes,No,33.0,Yes,Fiber optic,Two year,Yes,Electronic check,25.46,867.59,No
CUST-10819,Female,1,No,No,7.0,Yes,DSL,One year,Yes,Mailed check,109.42,762.55,No
CUST-10980,Female,0,Yes,No,21.0,Yes,DSL,One year,Yes,Electronic check,72.31,1541.12,No
CUST-10476,Female,0,No,Yes,17.0,Yes,Fiber optic,One year,No,Mailed check,98.95,1641.57,No
CUST-10670,Female,0,Yes,No,13.0,No,Fiber optic,Two year,Yes,Mailed check,24.83,330.88,No
CUST-10085,F,0,Yes,Yes,55.0,Yes,Fiber optic,Two year,Yes,Bank transfer,101.5,5561.83,No
CUST-10469,Female,0,No,No,11.0,Yes,Fiber optic,Two year,Yes,Credit card,54.8,588.38,No
CUST-10225,Male,0,No,Yes,51.0,Yes,DSL,Two year,Yes,Bank transfer,32.03,1629.54,No
CUST-10774,Female,0,Yes,No,68.0,Yes,Fiber optic,Month-to-month,No,Mailed check,86.93,5886.15,No
CUST-10331,Male,0,No,No,50.0,Yes,DSL,Month-to-month,No,Mailed check,83.26,4123.58,No
CUST-10233,Female,0,Yes,No,11.0,Yes,DSL,Two year,No,Mailed check,80.0,888.78,No
CUST-10588,Female,0,No,No,,Yes,No,Month-to-month,Yes,Credit card,67.59,1188.66,Yes
CUST-10475,Female,0,Yes,Yes,20.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,41.64,802.04,No
CUST-10893,female,0,Yes,No,49.0,Yes,Fiber optic,Month-to-month,No,Credit card,42.96,2127.93,Yes
CUST-10873,Male,0,Yes,Yes,24.0,Yes,Fiber optic,One year,No,Electronic check,96.95,2316.35,No
CUST-10599,Female,0,No,No,1.0,No,No,Month-to-month,Yes,Mailed check,59.87,58.53,Yes
CUST-10421,Female,1,No,Yes,25.0,Yes,DSL,Month-to-month,No,Mailed check,103.97,2586.03,Yes
CUST-10687,Female,1,No,No,7.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,44.17,301.42,Yes
CUST-10182,Male,0,No,No,12.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,69.98,838.35,No
CUST-10617,Male,0,Yes,No,43.0,Yes,Fiber optic,Month-to-month,No,Credit card,87.97,3751.34,No
CUST-10332,Male,0,Yes,No,16.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,26.19,406.1,Yes
CUST-10438,Male,1,No,No,5.0,Yes,Fiber optic,One year,yes,Mailed check,113.63,545.15,No
CUST-10049,Female,0,No,No,22.0,Yes,DSL,Month-to-month,Yes,Electronic check,88.6,1959.72,No
CUST-10005,Female,0,Yes,No,17.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,89.64,1551.49,Yes
CUST-10529,Female,0,Yes,No,24.0,No,DSL,Month-to-month,No,Bank transfer,45.0, 1032.07,Yes
CUST-10234,Male,0,No,No,55.0,Yes,No,Month-to-month,Yes,Bank transfer,109.16,6026.82,No
CUST-10486,Male,0,Yes,No,57.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,114.08,,No
CUST-10907,Male,0,No,Yes,2.0,Yes,DSL,Month-to-month,Yes,Electronic check,100.98,221.1,No
CUST-10497,Male,0,Yes,Yes,64.0,Yes,Fiber optic,Two year,Yes,Mailed check,111.26,7099.94,No
CUST-10901,Male,0,No,No,50.0,Yes,DSL,Month-to-month,Yes,Bank transfer,109.95,5518.35,Yes
CUST-10106,Female,1,No,No,1.0,Yes,No,Month-to-month,No,Bank transfer,44.52,62.32,No
CUST-10443,Male,0,Yes,No,59.0,Yes,No,Two year,Yes,Credit card,60.1,3501.69,No
CUST-10488,Female,0,Yes,Yes,9.0,No,No,Two year,Yes,Electronic check,99.52,861.93,No
CUST-10646,Male,0,No,No,10.0,Yes,No,One year,Yes,Mailed check,87.85,860.62,No
CUST-10012,Female,0,Yes,Yes,47.0,No,No,Month-to-month,Yes,Mailed check,87.04,4087.07,No
CUST-10738,Female,0,No,No,27.0,Yes,Fiber optic,Two year,Yes,Bank transfer,98.07,2651.86,Yes
CUST-10726,Female,0,Yes,No,63.0,Yes,DSL,Month-to-month,Yes,Credit card,119.0,7509.69,Yes
CUST-10190,Female,0,Yes,Yes,65.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,86.18,5610.92,No
CUST-10950,Male,0,Yes,Yes,50.0,Yes,DSL,Month-to-month,Y,Bank transfer,48.1,2441.29,Yes
CUST-10832,Male,0,No,No,31.0,Yes,DSL,Month-to-month,Yes,Bank transfer,27.2,844.29,Yes
CUST-10282,Female,0,No,No,43.0,No,No,Month-to-month,No,Bank transfer,58.12,2509.0,No
CUST-10029,Male,0,No,No,20.0,Yes,Fiber optic,Two year,Yes,Bank transfer,78.36,1537.42,No
CUST-10169,Male,0,No,No,55.0,Yes,DSL,Two year,No,Bank transfer,58.07,3168.15,Yes
CUST-10180,Female,0,Yes,No,28.0,Yes,No,Two year,No,Electronic check,43.98,1237.89,No
CUST-10100,Female,0,Yes,No,15.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,38.3,570.93,No
CUST-10197,Male,0,No,No,18.0,Yes,Fiber optic,Two year,Yes,Mailed check,39.71,669.94,No
CUST-10495,Male,0,No,No,58.0,Yes,DSL,Month-to-month,No,Bank transfer,71.73,4163.53,No
CUST-10721,Female,0,No,No,23.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,68.28,1549.29,No
CUST-10647,Female,0,No,No,58.0,Yes,Fiber optic,Month-to-month,No,Mailed check,43.27, 2501.8,No
CUST-10983,Female,0,No,No,0.0,Yes,Fiber optic,One year,N,Credit card,102.31,10.43,Yes
CUST-10937,Male,0,Yes,Yes,22.0,Yes,DSL,Month-to-month,Yes,Electronic check,19.82,460.65,No
CUST-10710,Female,0,Yes,No,21.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,91.32, 1877.31,No
CUST-10373,Male,0,No,Yes,53.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,59.34,,Yes
CUST-10678,Female,0,No,No,65.0,Yes,Fiber optic,Month-to-month,No,Mailed check,97.17,6301.01,Yes
CUST-10888,Male,1,Yes,Yes,7.0,Yes,Fiber optic,Two year,Yes,Bank transfer,97.25,653.38,Yes
CUST-10648,Female,0,No,No,40.0,Yes,No,Two year,No,Bank transfer,64.95,2617.86,No
CUST-10797,Male,0,Yes,No,50.0,Yes,DSL,One year,Y,Credit card,79.23, 3960.31,No
CUST-10847,Male,0,Yes,Yes,29.0,Yes,Fiber optic,One year,Yes,Bank transfer,78.33,2261.27,No
CUST-10460,Female,0,Yes,No,12.0,Yes,DSL,Month-to-month,Yes,Credit card,111.76,1365.52,No
CUST-10413,Male,1,Yes,No,0.0,Yes,,Month-to-month,No,Electronic check,48.03,36.07,Yes
CUST-10131,Female,0,Yes,No,32.0,No,Fiber optic,Month-to-month,Yes,Credit card,110.09,3535.14,No
CUST-10039,Female,0,Yes,No,17.0,Yes,Fiber optic,Month-to-month,No,Electronic check,103.39,1771.33,Yes
CUST-10434,Male,0,Yes,No,44.0,Yes,Fiber optic,Month-to-month,No,Electronic check,95.83,4211.84,Yes
CUST-10215,Male,0,Yes,Yes,47.0,Yes,DSL,Month-to-month,No,Electronic check,24.42,1202.3,Yes
CUST-10555,Female,0,Yes,No,38.0,Yes,DSL,Month-to-month,Yes,Credit card,32.85,1245.21,Yes
CUST-10566,Male,0,Yes,Yes,7.0,Yes,Fiber optic,Month-to-month,No,Credit card,109.6,760.8,Yes
CUST-10762,Female,0,No,Yes,10.0,Yes,DSL,Month-to-month,Yes,Mailed check,45.53,509.34,No
CUST-10474,Female,0,Yes,No,17.0,Yes,Fiber optic,Two year,Yes,Electronic check,46.87,843.83,No
CUST-10456,Male,0,No,No,21.0,No,No,Month-to-month,Yes,Credit card,115.12,2412.87,No
CUST-10811,Female,1,Yes,No,59.0,Yes,DSL,Two year,Yes,Electronic check,119.21,7046.53,No
CUST-10260,Female,0,Yes,No,9.0,No,Fiber optic,Month-to-month,Yes,Mailed check,55.4,472.67,Yes
CUST-10816,Male,0,Yes,Yes,63.0,No,DSL,Month-to-month,No,Electronic check,106.07,6704.67,Yes
CUST-10035,Male,0,No,No,6.0,Yes,DSL,One year,Yes,Bank transfer,106.34,615.32,No
CUST-10827,Female,0,No,Yes,3.0,Yes,No,One year,Yes,Credit card,115.6,351.38,Yes
CUST-10309,Male,1,No,No,13.0,Yes,Fiber optic,One year,No,Electronic check,116.97,1519.66,No
CUST-10276,Male,0,Yes,No,5.0,Yes,Fiber optic,One year,Yes,Bank transfer,61.09,323.54,No
CUST-10636,Male,0,No,No,7.0,Yes,DSL,Two year,Yes,Mailed check,44.55,296.67,No
CUST-10654,Female,0,No,No,6.0,Yes,DSL,Month-to-month,No,Mailed check,53.07,344.56,No
CUST-10622,Male,0,Yes,Yes,58.0,Yes,Fiber optic,One year,No,Credit card,38.01,2192.85,Yes
CUST-10835,Female,1,No,No,57.0,Yes,Fiber optic,Month-to-month,No,Electronic check,26.32,1518.94,Yes
CUST-10844,Male,1,No,Yes,19.0,Yes,DSL,Month-to-month,Yes,,97.44,1861.95,No
CUST-10393,Female,0,Yes,Yes,40.0,Yes,DSL,Two year,Yes,Mailed check,89.54,3613.0,No
CUST-10946,Female,1,Yes,No,34.0,Yes,No,One year,No,Bank transfer,23.44,853.48,Yes
CUST-10107,Female,0,Yes,No,57.0,Yes,DSL,One year,Yes,Electronic check,103.67,5935.19,No
CUST-10953,Male,1,Yes,No,60.0,Yes,DSL,Month-to-month,No,Credit card,116.91,7018.88,Yes
CUST-10524,Male,0,Y,No,21.0,Yes,Fiber optic,Two year,Yes,Bank transfer,31.89,684.37,No
CUST-10784,Male,1,No,Yes,17.0,Yes,DSL,Two year,No,Mailed check,92.12,1585.16,No
CUST-10047,Female,0,No,No,41.0,No,,One year,Yes,Electronic check,117.76,4819.89,No
CUST-10203,Female,1,Yes,Yes,14.0,Yes,Fiber optic,One year,Yes,Credit card,78.5,1127.52,No
CUST-10933,Female,0,No,No,45.0,Yes,,Two year,Yes,Bank transfer,116.08,5239.81,Yes
CUST-10631,Male,0,No,No,4.0,Yes,DSL,One year,No,Mailed check,70.73,276.4,Yes
CUST-10021,Male,0,Yes,Yes,21.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,44.89,980.36,Yes
CUST-10402,Male,0,Yes,No,22.0,Yes,DSL,Month-to-month,No,Electronic check,78.0,1689.98,No
CUST-10083,Female,0,Yes,Yes,67.0,Yes,No,One year,Yes,Mailed check,76.9,5163.3,No
CUST-10130,Female,1,Yes,Yes,5.0,Yes,,Month-to-month,No,Credit card,-84.27,,No
CUST-10415,Female,1,Yes,Yes,4.0,Yes,No,One year,No,Mailed check,102.43,404.0,No
CUST-10993,Male,0,yes,No,52.0,Yes,DSL,Month-to-month,yes,Electronic check,55.27,2861.05,Yes
CUST-10841,Female,0,Yes,No,62.0,Yes,DSL,Two year,Yes,Bank transfer,32.01,2018.32,No
CUST-10741,Female,0,Yes,No,65.0,Yes,DSL,Month-to-month,Yes,Electronic check,85.33,5515.61,No
CUST-10697,Female,0,Yes,Yes,56.0,Yes,DSL,Month-to-month,No,Electronic check,54.57,3036.75,No
CUST-10286,Male,0,Yes,No,5.0,No,DSL,Two year,Yes,Bank transfer,58.91,273.07,No
CUST-10123,Male,0,No,Yes,32.0,Yes,No,One year,yes,Mailed check,37.93,1224.04,No
CUST-10033,Female,0,Yes,No,69.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,50.57,3487.32,Yes
CUST-10985,Female,0,Y,Yes,62.0,Yes,No,Two year,No,Electronic check,94.36,5855.16,No
CUST-10516,Female,0,Yes,Yes,19.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,112.73,2139.28,Yes
CUST-10923,Male,0,Yes,No,57.0,Yes,DSL,One year,Yes,Mailed check,53.14,3024.63,Yes
CUST-10019,Male,0,No,No,54.0,Yes,DSL,One year,Yes,Bank transfer,81.81,4427.47,No
CUST-10934,Male,0,Yes,No,28.0,Yes,Fiber optic,One year,Yes,Bank transfer,100.57,2805.22,Yes
CUST-10219,Female,1,Yes,No,68.0,Yes,DSL,Month-to-month,Yes,Credit card,100.82,6822.07,No
CUST-10891,Female,0,no,No,24.0,Yes,Fiber optic,One year,Yes,Mailed check,90.05,2159.39,No
CUST-10446,Male,0,Yes,Yes,21.0,Yes,Fiber optic,Month-to-month,No,Bank transfer,62.26,1323.77,No
CUST-10481,Female,0,Yes,Yes,65.0,Yes,DSL,Month-to-month,No,Bank transfer,35.77,2321.13,No
CUST-10931,Female,0,Yes,Yes,57.0,No,Fiber optic,Month-to-month,No,Credit card,46.69,2644.89,No
CUST-10356,Male,0,Yes,No,50.0,Yes,Fiber optic,One year,Yes,Electronic check,86.82,4332.67,No
CUST-10661,Female,0,Yes,No,68.0,Yes,No,One year,Yes,Credit card,46.42,,No
CUST-10224,Female,0,No,No,27.0,Yes,DSL,Two year,Yes,Electronic check,45.33,1253.56,No
CUST-10759,Female,1,No,No,69.0,Yes,DSL,Month-to-month,Yes,Credit card,37.69,2591.33,No
CUST-10092,Female,0,No,No,12.0,Yes,Fiber optic,One year,Yes,Mailed check,44.98,519.45,No
CUST-10151,Male,1,Yes,Yes,66.0,Yes,No,Month-to-month,N,Credit card,71.1,4691.16,Yes
CUST-10992,Male,0,Yes,No,16.0,No,DSL,Two year,No,Mailed check,32.42,524.17,No
CUST-10317,Female,0,Yes,No,66.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,106.77,7019.48,No
CUST-10448,Female,1,No,No,13.0,Yes,Fiber optic,Month-to-month,No,Credit card,29.26, 377.08,No
CUST-10803,Female,0,Yes,No,60.0,Yes,DSL,Month-to-month,Yes,Bank transfer,39.67,2379.61,No
CUST-10745,Male,0,No,No,62.0,Yes,Fiber optic,Month-to-month,No,,58.95,3687.09,No
CUST-10522,Male,1,No,No,11.0,Yes,No,Month-to-month,Yes,Bank transfer,116.7,1263.29,Yes
CUST-10279,Male,1,N,No,27.0,No,Fiber optic,Month-to-month,No,Mailed check,50.79,1353.19,No
CUST-10583,Male,1,Yes,Yes,52.0,Yes,DSL,Month-to-month,Yes,Bank transfer,18.19,949.5,No
CUST-10764,Male,0,Yes,Yes,35.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,58.65,2044.44,Yes
CUST-10604,Female,0,No,Yes,32.0,No,No,Month-to-month,Yes,Credit card,85.54,2720.03,Yes
CUST-10991,Female,0,No,No,,Yes,Fiber optic,One year,No,Mailed check,36.41,2143.97,No
CUST-10349,Male,1,No,Yes,49.0,Yes,Fiber optic,One year,No,Mailed check,23.18,1098.78,No
CUST-10927,Male,0,Yes,No,21.0,Yes,No,Month-to-month,Yes,Bank transfer,116.21,2438.57,No
CUST-10374,Female,0,No,No,10.0,No,Fiber optic,Month-to-month,Yes,Mailed check,82.84, 861.62,No
CUST-10400,Female,0,No,No,39.0,Yes,Fiber optic,Two year,Yes,Credit card,69.39,2695.33,No
CUST-10704,Male,0,No,No,65.0,Yes,DSL,Month-to-month,No,Electronic check,66.75,4305.05,Yes
CUST-10257,Male,1,Yes,No,50.0,Yes,No,Month-to-month,No,Electronic check,43.45,2241.22,No
CUST-10944,Male,0,Yes,Yes,57.0,Yes,No,Month-to-month,Yes,Mailed check,98.16,5592.45,No
CUST-10851,Female,0,Yes,No,38.0,Yes,Fiber optic,Two year,Yes,Electronic check,33.29,1257.81,No
CUST-10072,Male,0,Yes,Yes,52.0,Yes,DSL,Month-to-month,No,Bank transfer,41.16,2132.68,Yes
CUST-10195,Male,0,Yes,No,28.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,70.95,2012.28,Yes
CUST-10483,Female,0,Yes,No,41.0,Yes,DSL,Month-to-month,No,Mailed check,74.17,3049.62,Yes
CUST-10855,Female,0,No,No,64.0,Yes,No,Month-to-month,Yes,Mailed check,36.79,2331.95,No
CUST-10137,Male,0,Yes,No,53.0,Yes,Fiber optic,One year,No,Credit card,22.51,1183.38,No
CUST-10494,Male,1,No,No,20.0,Yes,Fiber optic,One year,No,Credit card,79.72,1622.64,No
CUST-10772,Male,0,No,No,70.0,Yes,No,One year,Yes,Credit card,87.28,6135.02,Yes
CUST-10550,Female,0,Yes,No,40.0,No,DSL,Month-to-month,No,Credit card,80.07,3180.45,No
CUST-10462,Female,0,No,Yes,17.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,85.16,1460.32,Yes
CUST-10201,Female,0,No,No,69.0,Yes,Fiber optic,Month-to-month,No,Credit card,118.05,8091.12,Yes
CUST-10312,Male,1,No,No,3.0,Yes,Fiber optic,One year,Yes,Electronic check,21.17,48.31,No
CUST-10290,Female,0,Yes,No,29.0,Yes,Fiber optic,Two year,Yes,Electronic check,93.77,2704.58,No
CUST-10960,Male,0,No,No,20.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,42.86,851.98,No
CUST-10189,Male,0,No,No,33.0,Yes,Fiber optic,Two year,Yes,Bank transfer,99.77,3280.47,No
CUST-10763,Female,1,No,No,63.0,Yes,No,One year,Yes,Electronic check,85.88,5401.13,Yes
CUST-10112,Female,1,Yes,Yes,33.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,114.55,3751.62,Yes
CUST-10949,Male,0,Yes,No,40.0,Yes,Fiber optic,One year,Yes,Credit card,34.11,1383.78,No
CUST-10183,Female,0,Yes,Yes,66.0,Yes,Fiber optic,One year,No,Credit card,21.46,1392.99,No
CUST-10152,Female,0,Yes,No,48.0,Yes,DSL,One year,No,Bank transfer,76.56,3697.33,No
CUST-10824,Female,0,No,No,39.0,Yes,DSL,One year,No,Bank transfer,107.73,4227.1,Yes
CUST-10325,Male,0,No,No,10.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,39.85,381.04,No
CUST-10703,Male,0,No,No,8.0,Yes,Fiber optic,Month-to-month,No,Credit card,53.05,426.59,Yes
CUST-10044,M,0,Yes,No,43.0,Yes,Fiber optic,One year,Yes,Electronic check,112.98,4835.0,Yes
CUST-10444,Female,0,No,No,2.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,106.1,221.59,No
CUST-10787,Female,0,Yes,No,2.0,Yes,Fiber optic,Two year,Yes,Electronic check,85.24,201.31,No
CUST-10006,Male,0,No,No,20.0,Yes,Fiber optic,Month-to-month,No,Mailed check,73.64,1497.03,No
CUST-10250,Male,0,Yes,No,49.0,Yes,DSL,Month-to-month,Yes,Mailed check,58.26,2865.97,Yes
CUST-10823,Female,0,Yes,No,9.0,Yes,DSL,Month-to-month,No,Electronic check,93.26,870.74,No
CUST-10075,Male,0,No,No,0.0,Yes,DSL,Month-to-month,No,Credit card,67.85,0.0,Yes
CUST-10512,Female,0,Yes,Yes,6.0,No,DSL,Month-to-month,Yes,Bank transfer,69.06,,Yes
